City,Country,Country_Code,Year,Month,PM25,Latitude,Longitude,Elevation,is_coast,tavg,tmin,tmax,prcp,wspd,pres,meanNDVI,Clean in %,demand in TWh,Fossil in %,Population,Area (square km),Population density,num_large_airport,num_medium_airport,num_small_airport,num_total_airports,Num_PublicTransportStops,monthly_congestion_level [%],yearly_congestion_level [%],GDP_per_capita,GDP_growth_2021-2023 in %,% Primary Sector,% Secondary Sector,% Tertiary Sector
Melbourne,Australia,AUS,2024,3,"5,9","-37,8142454","144,9631732",25,1,18.7,14.2,26.2,4.2,15.5,1020.1,"0,01903926203","38,99","19,95","61,01",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,35.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,4,"4,6","-37,8142454","144,9631732",25,1,13.4,10.5,19.2,84.8,13.7,1022.3,"0,01903926203","36,49","18,19","63,5",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,34.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,5,"9,8","-37,8142454","144,9631732",25,1,11.3,8.4,17.5,36.0,12.3,1026.9,"0,01903926203","31,7","19,56","68,3",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,36.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,6,"5,3","-37,8142454","144,9631732",25,1,8.8,6.1,13.8,21.4,14.9,1020.0,"0,01903926203","28,56","20,31","71,44",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,30.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,7,"5,2","-37,8142454","144,9631732",25,1,8.6,6.4,13.1,67.4,17.5,1021.7,"0,01903926203","33,63","21,38","66,37",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,33.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,8,"5,1","-37,8142454","144,9631732",25,1,12.8,8.8,17.8,18.2,16.6,1017.6,"0,01903926203","38,17","19,96","61,83",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,33.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,9,"3,1","-37,8142454","144,9631732",25,1,13.1,9.1,18.0,38.8,19.4,1019.4,"0,01903926203","45,47","18,54","54,53",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,32.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,10,"3,2","-37,8142454","144,9631732",25,1,15.3,10.3,21.4,40.6,17.1,1017.1,"0,01903926203","47,23","18,76","52,77",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,37.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,11,4,"-37,8142454","144,9631732",25,1,17.9,13.1,25.0,46.6,14.7,1014.8,"0,01903926203","45,38","19,15","54,62",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,36.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Melbourne,Australia,AUS,2024,12,"3,4","-37,8142454","144,9631732",25,1,19.8,14.3,27.7,31.7,16.3,1011.4,"0,01903926203","45,17","20,92","54,83",4.709.000,2880,"1635,069444",1.0,2.0,0.0,3.0,3276.0,37.0,34.0,"64820,9","3,27","2,57","27,65","69,78"
Mexico City,Mexico,MEX,2024,1,"16,5","19,3207722","-99,1514678",2240,0,14.4,7.9,22.9,6.6,10.7,1017.5,"0,06743349158","21,11","25,87","78,9",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,44.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,2,"18,2","19,3207722","-99,1514678",2240,0,16.0,8.4,25.0,20.6,11.2,1016.9,"0,06743349158","22,5","24,35","77,49",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,48.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,3,"25,6","19,3207722","-99,1514678",2240,0,18.9,10.3,29.2,1.7,12.4,1014.3,"0,06743349158","21,22","27,32","78,77",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,42.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,4,"24,6","19,3207722","-99,1514678",2240,0,20.6,12.3,30.3,4.7,11.7,1013.9,"0,06743349158","21,47","29,06","78,53",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,51.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,5,"31,5","19,3207722","-99,1514678",2240,0,22.2,14.2,31.3,7.7,11.1,1013.5,"0,06743349158","20,58","33,74","79,44",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,46.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,6,18,"19,3207722","-99,1514678",2240,0,19.7,13.5,26.9,129.7,11.7,1014.5,"0,06743349158","19,76","32,59","80,24",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,50.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,7,"15,5","19,3207722","-99,1514678",2240,0,16.5,12.5,21.3,258.7,7.7,1019.2,"0,06743349158","20,12","32,71","79,89",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,52.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,8,"13,5","19,3207722","-99,1514678",2240,0,18.3,14.4,24.9,208.1,7.3,1011.9,"0,06743349158","22,92","33,94","77,08",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,57.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,9,"15,8","19,3207722","-99,1514678",2240,0,18.2,14.7,23.9,157.5,6.5,1008.3,"0,06743349158","23,91","31,08","76,1",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,57.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,10,"14,9","19,3207722","-99,1514678",2240,0,14.0,10.0,18.9,108.6,10.4,1020.6,"0,06743349158","24,84","29,79","75,16",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,60.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,11,"18,2","19,3207722","-99,1514678",2240,0,15.5,9.4,22.6,14.7,8.3,1017.3,"0,06743349158","24,67","26,6","75,34",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,58.0,52.0,13790,"4,31","3,82","31,56","64,62"
Mexico City,Mexico,MEX,2024,12,"21,8","19,3207722","-99,1514678",2240,0,15.4,9.8,22.7,14.7,5.7,1014.5,"0,06743349158","23,63","25,09","76,36",21.905.000,2530,"8658,102767",2.0,1.0,0.0,3.0,494.0,58.0,52.0,13790,"4,31","3,82","31,56",100
Miami,USA,USA,2024,1,"5,9","25,77427","-80,19366",2,1,21.3,17.7,25.2,22.7,14.3,1018.9,"0,02654252229","37,72","386,19","62,28",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,34.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,2,"5,1","25,77427","-80,19366",2,1,20.3,16.0,24.9,77.0,11.6,1016.6,"0,02654252229","45,56","325,83","54,45",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,39.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,3,"6,1","25,77427","-80,19366",2,1,24.0,20.5,27.9,121.4,13.9,1017.1,"0,02654252229","48,3","330,46","51,69",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,36.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,4,6,"25,77427","-80,19366",2,1,24.3,20.8,28.2,70.6,15.9,1017.6,"0,02654252229","49,04","317,28","50,95",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,35.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,5,"7,7","25,77427","-80,19366",2,1,28.3,24.8,32.4,107.0,13.9,1014.1,"0,02654252229","45,62","354,35","54,4",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,33.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,6,"3,8","25,77427","-80,19366",2,1,28.0,24.9,31.6,440.5,12.4,1014.8,"0,02654252229","41,43","399,65","58,58",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,28.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,7,"4,5","25,77427","-80,19366",2,1,29.5,26.3,33.0,138.3,11.7,1017.6,"0,02654252229","35,73","441,32","64,28",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,27.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,8,5,"25,77427","-80,19366",2,1,29.0,25.7,32.9,325.8,11.9,1015.7,"0,02654252229","36,38","433,68","63,62",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,31.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,9,4,"25,77427","-80,19366",2,1,28.8,25.6,32.8,231.5,10.8,1012.5,"0,02654252229","38,32","368,73","61,69",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,31.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,10,"3,7","25,77427","-80,19366",2,1,26.4,23.8,29.6,190.6,13.2,1015.3,"0,02654252229","42,66","342,81","57,34",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,35.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,11,"4,8","25,77427","-80,19366",2,1,24.7,21.5,28.1,12.0,14.6,1015.5,"0,02654252229","44,04","330,11","55,95",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,36.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Miami,USA,USA,2024,12,"4,9","25,77427","-80,19366",2,1,21.7,17.9,26.0,30.2,12.8,1020.2,"0,02654252229","42,32","368,24","57,69",6.139.000,3222,"1905,338299",2.0,1.0,0.0,3.0,2904.0,43.0,33.0,"82769,4","3,82","0,94","17,61","81,45"
Milan,Italy,ITA,2024,1,"32,6","45,46466","9,18854",120,0,3.8,0.9,7.8,8.0,5.2,1019.3,"0,02994752997","43,29","25,62","56,71",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,29.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,2,"36,2","45,46466","9,18854",120,0,8.8,4.9,13.1,29.2,5.9,1015.6,"0,02994752997","44,67","24,26","55,34",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,34.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,3,"14,7","45,46466","9,18854",120,0,11.4,7.0,16.1,23.8,6.9,1015.5,"0,02994752997","54,21","24,45","45,79",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,33.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,4,"9,4","45,46466","9,18854",120,0,14.2,9.2,19.3,18.0,7.9,1015.4,"0,02994752997","62,22","22,1","37,77",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,33.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,5,"8,9","45,46466","9,18854",120,0,17.8,14.2,22.0,67.0,7.3,1013.1,"0,02994752997","64,21","23,19","35,8",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,36.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,6,"9,6","45,46466","9,18854",120,0,22.3,17.9,26.9,36.6,7.2,1013.5,"0,02994752997","60,72","24,01","39,29",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,30.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,7,"10,5","45,46466","9,18854",120,0,26.9,22.0,31.5,8.1,6.9,1013.2,"0,02994752997","51,57","29,85","48,42",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,25.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,8,13,"45,46466","9,18854",120,0,26.8,21.8,32.3,21.4,6.0,1013.5,"0,02994752997","46,89","26,57","53,11",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,9.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,9,"10,7","45,46466","9,18854",120,0,19.7,15.4,24.3,34.7,6.7,1013.5,"0,02994752997","47,9","24,32","52,1",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,36.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,10,"16,7","45,46466","9,18854",120,0,15.4,12.7,18.7,47.5,5.8,1018.3,"0,02994752997","50,61","23,75","49,39",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,41.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,11,"25,7","45,46466","9,18854",120,0,7.6,4.4,11.7,0.7,4.8,1022.4,"0,02994752997","40,19","24,43","59,8",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,39.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Milan,Italy,ITA,2024,12,"29,6","45,46466","9,18854",120,0,4.0,0.3,9.0,0.7,5.5,1022.2,"0,02994752997","39,52","24,65","60,48",5.471.000,2225,"2458,876404",2.0,1.0,0.0,3.0,3741.0,40.0,33.0,"39003,3","4,76","1,86","22,94","75,2"
Montevideo,Uruguay,URY,2024,1,"7,8","-34,9058916","-56,1913095",34,1,23.0,17.9,27.5,39.6,12.2,1014.8,"0,01701589999","99,99","1,04",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,16.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,2,"8,2","-34,9058916","-56,1913095",34,1,23.8,19.8,28.2,78.1,16.9,1014.7,"0,01701589999",100,"1,04",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,20.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,3,"8,5","-34,9058916","-56,1913095",34,1,21.0,17.1,25.3,167.1,12.1,1014.2,"0,01701589999",100,"0,95",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,25.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,4,"8,4","-34,9058916","-56,1913095",34,1,17.8,14.3,21.5,122.3,11.9,1014.8,"0,01701589999",100,"0,9",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,28.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,5,"15,5","-34,9058916","-56,1913095",34,1,12.6,9.5,15.5,60.0,10.7,1018.6,"0,01701589999","93,53","1,08","6,48",1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,26.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,6,"14,4","-34,9058916","-56,1913095",34,1,13.4,10.2,17.0,32.0,10.2,1015.4,"0,01701589999",100,"1,05",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,25.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,7,"26,8","-34,9058916","-56,1913095",34,1,9.0,4.9,13.7,9.0,7.4,1024.3,"0,01701589999","99,25","1,2","0,76",1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,24.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,8,"11,1","-34,9058916","-56,1913095",34,1,12.0,9.1,15.2,27.0,13.3,1019.1,"0,01701589999",100,"1,14",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,26.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,9,"11,2","-34,9058916","-56,1913095",34,1,15.2,10.9,20.0,44.9,9.6,1016.0,"0,01701589999",100,"0,97",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,25.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,10,"10,2","-34,9058916","-56,1913095",34,1,18.0,13.6,22.5,62.3,9.6,1016.2,"0,01701589999",100,"0,96",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,28.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,11,"8,7","-34,9058916","-56,1913095",34,1,20.5,16.1,25.0,127.5,14.0,1014.3,"0,01701589999",100,"0,94",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,28.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montevideo,Uruguay,URY,2024,12,"7,3","-34,9058916","-56,1913095",34,1,19.8,15.5,25.4,127.5,14.8,1013.4,"0,01701589999",100,"0,99",0,1.421.000,319,"4454,545455",1.0,0.0,0.0,1.0,3168.0,28.0,25.0,"22797,8","3,55","5,57","16,4","78,03"
Montreal,Canada,CAN,2024,1,"8,9","45,5031824","-73,5698065",216,0,-5.1,-8.0,-2.1,86.0,6.7,1016.4,"0,01367256235","79,5","61,23","20,49",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,23.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,2,"10,9","45,5031824","-73,5698065",216,0,-2.8,-6.9,1.2,32.7,6.4,1014.2,"0,01367256235","80,08","53,57","19,92",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,22.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,3,7,"45,5031824","-73,5698065",216,0,2.3,-1.3,5.9,73.7,7.5,1014.2,"0,01367256235","80,29","53,2","19,71",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,23.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,4,"5,4","45,5031824","-73,5698065",216,0,7.6,3.1,12.1,130.5,8.6,1014.3,"0,01367256235","81,33","46,63","18,67",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,28.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,5,"7,4","45,5031824","-73,5698065",216,0,16.5,12.4,20.8,129.5,5.9,1012.0,"0,01367256235","79,31","44,06","20,69",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,33.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,6,9,"45,5031824","-73,5698065",216,0,20.7,16.5,24.7,172.7,5.7,1011.3,"0,01367256235","81,61","43,52","18,39",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,31.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,7,"10,8","45,5031824","-73,5698065",216,0,23.2,19.4,27.1,168.4,4.6,1014.0,"0,01367256235","77,75","48,47","22,25",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,26.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,8,"13,3","45,5031824","-73,5698065",216,0,20.9,17.4,24.9,126.4,3.9,1014.9,"0,01367256235","77,14","46,63","22,85",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,31.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,9,"9,4","45,5031824","-73,5698065",216,0,18.3,14.6,22.7,84.4,3.4,1018.6,"0,01367256235","78,12","43,65","21,88",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,33.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,10,7,"45,5031824","-73,5698065",216,0,11.6,8.2,15.5,43.7,3.8,1017.6,"0,01367256235","79,01","45,97","20,99",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,34.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,11,"5,9","45,5031824","-73,5698065",216,0,5.5,2.5,8.3,65.6,6.3,1014.0,"0,01367256235","79,68","49,87","20,32",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,31.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Montreal,Canada,CAN,2024,12,"11,2","45,5031824","-73,5698065",216,0,-3.8,-6.4,-1.2,65.6,6.0,1020.0,"0,01367256235","80,52","59,86","19,49",3.750.000,1383,"2711,496746",1.0,1.0,0.0,2.0,5358.0,29.0,28.0,"53431,2","3,45","1,84","22,45","75,71"
Mumbai,India,IND,2024,1,"51,5","19,054999","72,8692035",8,1,26.3,19.9,31.3,1.1,8.6,1013.2,"0,06403614082","18,44","142,31","81,55",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,36.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,2,"48,9","19,054999","72,8692035",8,1,27.1,20.6,32.6,0.0,8.9,1013.5,"0,06403614082","20,06","134,82","79,93",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,34.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,3,"34,9","19,054999","72,8692035",8,1,28.3,23.2,32.7,0.1,10.4,1011.9,"0,06403614082","20,34","147,01","79,66",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,32.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,4,"31,2","19,054999","72,8692035",8,1,30.7,26.6,34.7,0.0,11.0,1008.2,"0,06403614082","20,12","152,94","79,87",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,29.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,5,"23,3","19,054999","72,8692035",8,1,31.1,28.6,34.1,1.4,11.7,1005.9,"0,06403614082","23,62","165,83","76,37",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,27.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,6,"13,8","19,054999","72,8692035",8,1,29.7,27.2,33.2,351.3,11.2,1004.0,"0,06403614082","25,52","161,3","74,47",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,33.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,7,"12,3","19,054999","72,8692035",8,1,27.5,25.3,29.8,1663.8,13.5,1002.1,"0,06403614082","30,25","159,32","69,74",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,38.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,8,"11,6","19,054999","72,8692035",8,1,28.2,26.3,30.9,390.5,12.4,1005.7,"0,06403614082","32,33","153,74","67,68",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,40.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,9,"13,6","19,054999","72,8692035",8,1,27.7,25.2,30.6,659.3,10.0,1006.6,"0,06403614082","31,92","149,84","68,08",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,39.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,10,"34,1","19,054999","72,8692035",8,1,29.3,25.6,33.3,112.0,7.3,1008.8,"0,06403614082","24,46","150,37","75,55",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,41.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,11,"65,3","19,054999","72,8692035",8,1,28.4,22.6,34.0,0.5,7.3,1011.2,"0,06403614082","22,47","133,51","77,53",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,30.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Mumbai,India,IND,2024,12,"64,2","19,054999","72,8692035",8,1,26.3,20.6,32.0,0.5,6.6,1011.7,"0,06403614082","23,17","139,72","76,83",25.189.000,1046,"24081,26195",2.0,0.0,0.0,2.0,932.0,34.0,35.0,"2480,8","8,28",16,"25,03","58,97"
Munich,Germany,DEU,2024,1,"11,9","48,1371079","11,5753822",526,0,1.8,-1.7,5.5,71.0,11.6,1020.8,"0,03135858146","53,71","45,69","46,29",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,27.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,2,"8,2","48,1371079","11,5753822",526,0,7.8,4.6,11.4,38.5,10.9,1015.0,"0,03135858146","57,26","41,67","42,74",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,29.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,3,"9,8","48,1371079","11,5753822",526,0,8.9,4.4,14.2,56.9,10.0,1009.6,"0,03135858146","55,24","41,57","44,77",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,30.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,4,"6,7","48,1371079","11,5753822",526,0,11.1,5.7,16.6,51.7,11.3,1015.2,"0,03135858146","62,62","39,45","37,37",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,32.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,5,"5,9","48,1371079","11,5753822",526,0,14.9,9.8,20.3,205.2,9.6,1012.4,"0,03135858146","62,4","39,24","37,61",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,34.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,6,"7,6","48,1371079","11,5753822",526,0,18.6,13.9,23.8,134.3,9.6,1013.2,"0,03135858146","62,08","38,78","37,93",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,29.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,7,"6,9","48,1371079","11,5753822",526,0,20.6,15.4,26.3,109.3,8.1,1014.7,"0,03135858146","62,96","40,8","37,04",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,36.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,8,"8,5","48,1371079","11,5753822",526,0,21.1,15.8,26.8,114.6,7.6,1015.0,"0,03135858146","60,03","39,97","39,97",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,38.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
Munich,Germany,DEU,2024,9,"7,4","48,1371079","11,5753822",526,0,15.3,11.2,20.3,199.9,9.7,1014.7,"0,03135858146","61,01","39,12","38,99",2.112.000,482,"4381,742739",1.0,0.0,0.0,1.0,418.0,25.0,32.0,"54343,2","1,59","0,84","26,84","72,32"
